Object_ID, Length, Assignment
M03424:106:000000000-AU667:1:2107:14994:10199/1,224,NA
M03424:106:000000000-AU667:1:2107:15253:3602/1,301,1805714
M03424:106:000000000-AU667:1:2107:15596:3179/1,300,1805714
M03424:106:000000000-AU667:1:2107:16350:4194/1,101,NA
M03424:106:000000000-AU667:1:2107:16898:17499/1,301,NA
M03424:106:000000000-AU667:1:2107:16993:22969/1,301,1805714
M03424:106:000000000-AU667:1:2107:17392:20807/1,109,NA
M03424:106:000000000-AU667:1:2107:17711:18220/1,160,NA
M03424:106:000000000-AU667:1:2107:18052:13298/1,148,NA
M03424:106:000000000-AU667:1:2107:18060:3021/1,146,NA
M03424:106:000000000-AU667:1:2107:18071:12528/1,70,NA
M03424:106:000000000-AU667:1:2107:18278:4843/1,91,NA
M03424:106:000000000-AU667:1:2107:19562:6460/1,96,NA
M03424:106:000000000-AU667:1:2107:20350:4900/1,159,NA
M03424:106:000000000-AU667:1:2107:21389:5495/1,120,NA
M03424:106:000000000-AU667:1:2107:22145:8438/1,205,NA
M03424:106:000000000-AU667:1:2107:22170:5565/1,47,NA
M03424:106:000000000-AU667:1:2107:22907:20806/1,102,NA
M03424:106:000000000-AU667:1:2107:22939:17671/1,301,1805714
M03424:106:000000000-AU667:1:2107:23216:15559/1,116,NA
M03424:106:000000000-AU667:1:2107:23508:9337/1,35,NA
M03424:106:000000000-AU667:1:2107:23596:7113/1,149,NA
M03424:106:000000000-AU667:1:2107:24155:16893/1,299,NA
M03424:106:000000000-AU667:1:2107:24230:8470/1,301,1805714
M03424:106:000000000-AU667:1:2107:24310:2433/1,110,NA
M03424:106:000000000-AU667:1:2107:24434:3500/1,36,NA
M03424:106:000000000-AU667:1:2107:24437:15556/1,301,1805714
M03424:106:000000000-AU667:1:2107:24616:11955/1,56,NA
M03424:106:000000000-AU667:1:2107:24740:5109/1,56,NA
M03424:106:000000000-AU667:1:2107:24757:3633/1,40,NA
M03424:106:000000000-AU667:1:2107:25587:20664/1,116,NA
M03424:106:000000000-AU667:1:2107:25924:13111/1,45,NA
M03424:106:000000000-AU667:1:2107:26335:13968/1,44,NA
M03424:106:000000000-AU667:1:2107:26448:6334/1,117,NA
M03424:106:000000000-AU667:1:2107:27290:9755/1,95,NA
M03424:106:000000000-AU667:1:2107:27296:6069/1,301,NA
M03424:106:000000000-AU667:1:2107:27894:16371/1,122,NA
M03424:106:000000000-AU667:1:2108:2936:12726/1,150,NA
M03424:106:000000000-AU667:1:2108:2975:16749/1,227,NA
M03424:106:000000000-AU667:1:2108:3128:18613/1,85,NA
M03424:106:000000000-AU667:1:2108:4375:19424/1,35,NA
M03424:106:000000000-AU667:1:2108:4534:18941/1,181,NA
M03424:106:000000000-AU667:1:2108:4799:6956/1,301,1805714
M03424:106:000000000-AU667:1:2108:5346:19473/1,49,NA
M03424:106:000000000-AU667:1:2108:5854:8909/1,301,NA
M03424:106:000000000-AU667:1:2108:6858:5974/1,52,NA
M03424:106:000000000-AU667:1:2108:7382:7654/1,300,1805714
M03424:106:000000000-AU667:1:2108:7606:6250/1,46,NA
M03424:106:000000000-AU667:1:2108:7776:19464/1,64,NA
M03424:106:000000000-AU667:1:2108:8228:12139/1,47,NA
M03424:106:000000000-AU667:1:2108:8267:18438/1,55,NA
M03424:106:000000000-AU667:1:2108:9008:13732/1,54,NA
M03424:106:000000000-AU667:1:2108:9297:3123/1,301,NA
M03424:106:000000000-AU667:1:2108:9438:5385/1,61,NA
M03424:106:000000000-AU667:1:2108:9624:5007/1,125,NA
M03424:106:000000000-AU667:1:2108:9645:10477/1,36,NA
M03424:106:000000000-AU667:1:2108:10230:7856/1,299,NA
M03424:106:000000000-AU667:1:2108:10411:12423/1,81,NA
M03424:106:000000000-AU667:1:2108:11225:18093/1,106,NA
M03424:106:000000000-AU667:1:2108:11831:12692/1,81,NA
M03424:106:000000000-AU667:1:2108:12183:17105/1,299,NA
M03424:106:000000000-AU667:1:2108:12400:18906/1,301,NA
M03424:106:000000000-AU667:1:2108:13158:17884/1,157,NA
M03424:106:000000000-AU667:1:2108:13234:14400/1,76,NA
M03424:106:000000000-AU667:1:2108:13301:21990/1,40,NA
M03424:106:000000000-AU667:1:2108:13800:15446/1,256,NA
M03424:106:000000000-AU667:1:2108:14312:17100/1,161,NA
M03424:106:000000000-AU667:1:2108:14657:7842/1,41,NA
M03424:106:000000000-AU667:1:2108:15031:9856/1,299,1805714
M03424:106:000000000-AU667:1:2108:15949:3360/1,90,NA
M03424:106:000000000-AU667:1:2108:16222:17086/1,61,NA
M03424:106:000000000-AU667:1:2108:16306:14213/1,44,NA
M03424:106:000000000-AU667:1:2108:16355:18519/1,177,NA
M03424:106:000000000-AU667:1:2108:16811:7049/1,42,NA
M03424:106:000000000-AU667:1:2108:16874:9939/1,152,NA
M03424:106:000000000-AU667:1:2108:17561:21045/1,300,1805714
M03424:106:000000000-AU667:1:2108:18535:9833/1,38,NA
M03424:106:000000000-AU667:1:2108:18601:14669/1,207,NA
M03424:106:000000000-AU667:1:2108:19453:15293/1,55,NA
M03424:106:000000000-AU667:1:2108:19792:8386/1,49,NA
M03424:106:000000000-AU667:1:2108:20005:7384/1,300,NA
M03424:106:000000000-AU667:1:2108:20006:15702/1,301,1805714
M03424:106:000000000-AU667:1:2108:20022:7847/1,165,NA
M03424:106:000000000-AU667:1:2108:20134:8416/1,301,NA
M03424:106:000000000-AU667:1:2108:20231:6651/1,129,NA
M03424:106:000000000-AU667:1:2108:20790:16391/1,301,NA
M03424:106:000000000-AU667:1:2108:20803:14232/1,35,NA
M03424:106:000000000-AU667:1:2108:21234:3600/1,301,NA
M03424:106:000000000-AU667:1:2108:22005:15954/1,41,NA
M03424:106:000000000-AU667:1:2108:22105:5012/1,300,NA
M03424:106:000000000-AU667:1:2108:22236:3463/1,111,NA
M03424:106:000000000-AU667:1:2108:22549:6785/1,141,NA
M03424:106:000000000-AU667:1:2108:22744:11995/1,300,10407
M03424:106:000000000-AU667:1:2108:23753:19115/1,301,1805714
M03424:106:000000000-AU667:1:2108:24757:21359/1,81,NA
M03424:106:000000000-AU667:1:2108:26156:12063/1,301,NA
M03424:106:000000000-AU667:1:2108:26391:17981/1,196,NA
M03424:106:000000000-AU667:1:2108:26958:10658/1,116,NA
M03424:106:000000000-AU667:1:2108:27407:7008/1,85,NA
M03424:106:000000000-AU667:1:2108:27419:11268/1,54,NA
M03424:106:000000000-AU667:1:2108:27530:13126/1,100,NA
M03424:106:000000000-AU667:1:2109:4333:19757/1,140,NA
M03424:106:000000000-AU667:1:2109:4409:9882/1,106,NA
M03424:106:000000000-AU667:1:2109:5601:8031/1,68,NA
M03424:106:000000000-AU667:1:2109:6268:17756/1,70,NA
M03424:106:000000000-AU667:1:2109:6282:21599/1,36,NA
M03424:106:000000000-AU667:1:2109:6339:8402/1,74,NA
M03424:106:000000000-AU667:1:2109:6584:15699/1,156,NA
M03424:106:000000000-AU667:1:2109:6954:15517/1,152,NA
M03424:106:000000000-AU667:1:2109:7328:21623/1,37,NA
M03424:106:000000000-AU667:1:2109:7397:16792/1,129,NA
M03424:106:000000000-AU667:1:2109:7673:18893/1,37,NA
M03424:106:000000000-AU667:1:2109:8318:7229/1,40,NA
M03424:106:000000000-AU667:1:2109:8552:21201/1,54,NA
M03424:106:000000000-AU667:1:2109:9089:10444/1,44,NA
M03424:106:000000000-AU667:1:2109:9654:14658/1,301,NA
M03424:106:000000000-AU667:1:2109:9959:23215/1,77,NA
M03424:106:000000000-AU667:1:2109:10966:3201/1,69,NA
M03424:106:000000000-AU667:1:2109:11601:7387/1,62,NA
M03424:106:000000000-AU667:1:2109:11726:10218/1,99,NA
M03424:106:000000000-AU667:1:2109:11950:21610/1,172,NA
M03424:106:000000000-AU667:1:2109:12129:2977/1,120,NA
M03424:106:000000000-AU667:1:2109:12156:2588/1,134,NA
M03424:106:000000000-AU667:1:2109:12462:6859/1,43,NA
M03424:106:000000000-AU667:1:2109:12474:9910/1,301,NA
M03424:106:000000000-AU667:1:2109:12714:12777/1,68,NA
M03424:106:000000000-AU667:1:2109:12971:17912/1,45,NA
M03424:106:000000000-AU667:1:2109:13041:21425/1,53,NA
M03424:106:000000000-AU667:1:2109:13230:18171/1,301,1805714
M03424:106:000000000-AU667:1:2109:13612:20824/1,36,NA
M03424:106:000000000-AU667:1:2109:14489:7168/1,39,NA
M03424:106:000000000-AU667:1:2109:14531:22153/1,212,NA
M03424:106:000000000-AU667:1:2109:14920:8454/1,129,NA
M03424:106:000000000-AU667:1:2109:15352:17012/1,220,NA
M03424:106:000000000-AU667:1:2109:15791:5680/1,131,NA
M03424:106:000000000-AU667:1:2109:16056:6178/1,45,NA
M03424:106:000000000-AU667:1:2109:16283:23670/1,50,NA
M03424:106:000000000-AU667:1:2109:16490:3788/1,191,NA
M03424:106:000000000-AU667:1:2109:16603:15507/1,138,NA
M03424:106:000000000-AU667:1:2109:17184:11580/1,92,NA
M03424:106:000000000-AU667:1:2109:17245:17711/1,64,NA
M03424:106:000000000-AU667:1:2109:17520:6138/1,109,NA
M03424:106:000000000-AU667:1:2109:17820:1936/1,152,NA
M03424:106:000000000-AU667:1:2109:18323:4712/1,301,1805714
M03424:106:000000000-AU667:1:2109:18368:17842/1,55,NA
M03424:106:000000000-AU667:1:2109:19290:24031/1,300,1805714
M03424:106:000000000-AU667:1:2109:19353:5204/1,147,NA
M03424:106:000000000-AU667:1:2109:20281:11193/1,301,NA
M03424:106:000000000-AU667:1:2109:20553:20094/1,35,NA
M03424:106:000000000-AU667:1:2109:20802:8636/1,234,NA
M03424:106:000000000-AU667:1:2109:20907:7072/1,44,NA
M03424:106:000000000-AU667:1:2109:21317:5794/1,36,NA
M03424:106:000000000-AU667:1:2109:21374:8789/1,97,NA
M03424:106:000000000-AU667:1:2109:22591:11593/1,35,NA
M03424:106:000000000-AU667:1:2109:23199:10450/1,44,NA
M03424:106:000000000-AU667:1:2109:23261:2633/1,50,NA
M03424:106:000000000-AU667:1:2109:23652:12833/1,35,NA
M03424:106:000000000-AU667:1:2109:23679:22125/1,56,NA
M03424:106:000000000-AU667:1:2109:23753:7890/1,35,NA
M03424:106:000000000-AU667:1:2109:24454:5567/1,301,NA
M03424:106:000000000-AU667:1:2109:24590:23004/1,35,NA
M03424:106:000000000-AU667:1:2109:24698:9447/1,62,285
M03424:106:000000000-AU667:1:2109:25146:4321/1,46,NA
M03424:106:000000000-AU667:1:2109:25270:5374/1,45,NA
M03424:106:000000000-AU667:1:2109:25649:5642/1,43,NA
M03424:106:000000000-AU667:1:2109:26051:20812/1,97,NA
M03424:106:000000000-AU667:1:2109:26608:17217/1,35,NA
M03424:106:000000000-AU667:1:2109:27291:9268/1,110,NA
M03424:106:000000000-AU667:1:2109:27874:8011/1,42,NA
M03424:106:000000000-AU667:1:2109:28031:6809/1,301,NA
M03424:106:000000000-AU667:1:2110:2241:12657/1,301,NA
M03424:106:000000000-AU667:1:2110:2569:10409/1,35,NA
M03424:106:000000000-AU667:1:2110:3236:11701/1,35,NA
M03424:106:000000000-AU667:1:2110:3487:19727/1,301,1805714
M03424:106:000000000-AU667:1:2110:3954:11576/1,300,NA
M03424:106:000000000-AU667:1:2110:4209:5447/1,95,NA
M03424:106:000000000-AU667:1:2110:4739:5207/1,190,NA
M03424:106:000000000-AU667:1:2110:5112:11039/1,300,NA
M03424:106:000000000-AU667:1:2110:5319:12098/1,104,NA
M03424:106:000000000-AU667:1:2110:5435:15130/1,300,NA
M03424:106:000000000-AU667:1:2110:6196:18728/1,157,NA
M03424:106:000000000-AU667:1:2110:6542:10052/1,300,NA
M03424:106:000000000-AU667:1:2110:7960:23698/1,301,NA
M03424:106:000000000-AU667:1:2110:8329:11517/1,43,NA
M03424:106:000000000-AU667:1:2110:9036:20539/1,53,NA
M03424:106:000000000-AU667:1:2110:9268:9976/1,301,NA
M03424:106:000000000-AU667:1:2110:9702:9618/1,43,NA
M03424:106:000000000-AU667:1:2110:9755:15696/1,301,1805714
M03424:106:000000000-AU667:1:2110:9858:10136/1,301,NA
M03424:106:000000000-AU667:1:2110:10149:6560/1,300,NA
M03424:106:000000000-AU667:1:2110:10291:13074/1,149,NA
M03424:106:000000000-AU667:1:2110:10423:16510/1,75,NA
M03424:106:000000000-AU667:1:2110:10473:24986/1,167,NA
M03424:106:000000000-AU667:1:2110:11037:15212/1,38,NA
M03424:106:000000000-AU667:1:2110:11301:10849/1,50,NA
M03424:106:000000000-AU667:1:2110:11531:8628/1,43,NA
M03424:106:000000000-AU667:1:2110:11728:23694/1,35,NA
M03424:106:000000000-AU667:1:2110:12148:4117/1,88,NA
M03424:106:000000000-AU667:1:2110:12654:20713/1,50,NA
M03424:106:000000000-AU667:1:2110:13360:17302/1,301,NA
M03424:106:000000000-AU667:1:2110:13458:15264/1,128,NA
M03424:106:000000000-AU667:1:2110:13490:12859/1,45,NA
M03424:106:000000000-AU667:1:2110:13628:21038/1,56,NA
M03424:106:000000000-AU667:1:2110:13702:10353/1,301,NA
M03424:106:000000000-AU667:1:2110:14184:3872/1,42,NA
M03424:106:000000000-AU667:1:2110:14546:22605/1,145,NA
M03424:106:000000000-AU667:1:2110:14653:10138/1,35,NA
M03424:106:000000000-AU667:1:2110:15168:23649/1,35,NA
M03424:106:000000000-AU667:1:2110:15603:9575/1,51,NA
M03424:106:000000000-AU667:1:2110:15735:4688/1,301,NA
M03424:106:000000000-AU667:1:2110:16246:3495/1,67,NA
M03424:106:000000000-AU667:1:2110:16301:5857/1,170,NA
M03424:106:000000000-AU667:1:2110:16357:9765/1,79,NA
M03424:106:000000000-AU667:1:2110:16512:21569/1,301,NA
M03424:106:000000000-AU667:1:2110:16536:4473/1,72,NA
M03424:106:000000000-AU667:1:2110:17213:9026/1,46,NA
M03424:106:000000000-AU667:1:2110:17475:23340/1,67,NA
M03424:106:000000000-AU667:1:2110:17570:14700/1,169,NA
M03424:106:000000000-AU667:1:2110:17596:10895/1,46,NA
M03424:106:000000000-AU667:1:2110:18702:18988/1,123,NA
M03424:106:000000000-AU667:1:2110:18953:9468/1,66,NA
M03424:106:000000000-AU667:1:2110:19169:3638/1,73,NA
M03424:106:000000000-AU667:1:2110:19235:4200/1,300,NA
M03424:106:000000000-AU667:1:2110:19599:3300/1,140,NA
M03424:106:000000000-AU667:1:2110:20044:22774/1,186,NA
M03424:106:000000000-AU667:1:2110:20338:18574/1,197,NA
M03424:106:000000000-AU667:1:2110:20897:13796/1,54,NA
M03424:106:000000000-AU667:1:2110:21445:21022/1,44,NA
M03424:106:000000000-AU667:1:2110:21714:9223/1,214,NA
M03424:106:000000000-AU667:1:2110:22416:23264/1,43,NA
M03424:106:000000000-AU667:1:2110:22535:8450/1,81,NA
M03424:106:000000000-AU667:1:2110:23141:21266/1,301,1805714
M03424:106:000000000-AU667:1:2110:23554:15692/1,92,NA
M03424:106:000000000-AU667:1:2110:25017:23153/1,301,NA
M03424:106:000000000-AU667:1:2110:25290:22022/1,155,NA
M03424:106:000000000-AU667:1:2110:25364:16393/1,275,NA
M03424:106:000000000-AU667:1:2110:25534:15293/1,46,NA
M03424:106:000000000-AU667:1:2110:25550:8568/1,301,NA
M03424:106:000000000-AU667:1:2110:25607:10544/1,53,NA
M03424:106:000000000-AU667:1:2110:25640:12813/1,301,NA
M03424:106:000000000-AU667:1:2110:25715:13726/1,118,NA
M03424:106:000000000-AU667:1:2110:26020:10370/1,98,NA
M03424:106:000000000-AU667:1:2110:26323:5481/1,170,NA
M03424:106:000000000-AU667:1:2110:26944:8013/1,250,NA
M03424:106:000000000-AU667:1:2110:27057:14070/1,301,1805714
M03424:106:000000000-AU667:1:2110:27639:6287/1,301,NA
M03424:106:000000000-AU667:1:2110:27680:20065/1,55,NA
M03424:106:000000000-AU667:1:2110:28246:16743/1,87,NA
M03424:106:000000000-AU667:1:2110:28812:10920/1,116,NA
M03424:106:000000000-AU667:1:2111:2345:17239/1,300,NA
M03424:106:000000000-AU667:1:2111:3147:11668/1,301,NA
M03424:106:000000000-AU667:1:2111:3378:17099/1,113,NA
M03424:106:000000000-AU667:1:2111:3969:15826/1,181,NA
M03424:106:000000000-AU667:1:2111:4253:11726/1,162,NA
M03424:106:000000000-AU667:1:2111:4302:5731/1,41,NA
M03424:106:000000000-AU667:1:2111:5629:18383/1,49,NA
M03424:106:000000000-AU667:1:2111:6410:2752/1,82,NA
M03424:106:000000000-AU667:1:2111:7487:2812/1,51,NA
M03424:106:000000000-AU667:1:2111:7846:24360/1,46,NA
M03424:106:000000000-AU667:1:2111:8013:16719/1,70,NA
M03424:106:000000000-AU667:1:2111:9026:21213/1,300,NA
M03424:106:000000000-AU667:1:2111:9079:21178/1,40,NA
M03424:106:000000000-AU667:1:2111:9228:10871/1,109,NA
M03424:106:000000000-AU667:1:2111:9814:6990/1,79,NA
M03424:106:000000000-AU667:1:2111:9979:8210/1,84,NA
M03424:106:000000000-AU667:1:2111:10329:17029/1,214,NA
M03424:106:000000000-AU667:1:2111:10963:19039/1,75,NA
M03424:106:000000000-AU667:1:2111:11083:10325/1,139,NA
M03424:106:000000000-AU667:1:2111:12178:6393/1,77,NA
M03424:106:000000000-AU667:1:2111:12471:12115/1,66,NA
M03424:106:000000000-AU667:1:2111:13118:10071/1,79,NA
M03424:106:000000000-AU667:1:2111:13382:11240/1,35,NA
M03424:106:000000000-AU667:1:2111:13591:4453/1,35,NA
M03424:106:000000000-AU667:1:2111:14035:5476/1,41,NA
M03424:106:000000000-AU667:1:2111:14211:23713/1,40,NA
M03424:106:000000000-AU667:1:2111:14997:13835/1,97,NA
M03424:106:000000000-AU667:1:2111:15221:4336/1,49,NA
M03424:106:000000000-AU667:1:2111:15731:4770/1,108,NA
M03424:106:000000000-AU667:1:2111:15883:17564/1,172,NA
M03424:106:000000000-AU667:1:2111:16216:9589/1,141,NA
M03424:106:000000000-AU667:1:2111:16853:19955/1,46,NA
M03424:106:000000000-AU667:1:2111:17246:7461/1,40,NA
M03424:106:000000000-AU667:1:2111:17437:2014/1,68,NA
M03424:106:000000000-AU667:1:2111:17753:4740/1,148,NA
M03424:106:000000000-AU667:1:2111:18210:6949/1,35,NA
M03424:106:000000000-AU667:1:2111:18321:20625/1,300,NA
M03424:106:000000000-AU667:1:2111:18506:10695/1,301,NA
M03424:106:000000000-AU667:1:2111:18799:18464/1,159,NA
M03424:106:000000000-AU667:1:2111:18883:17096/1,64,NA
M03424:106:000000000-AU667:1:2111:19115:24842/1,45,NA
M03424:106:000000000-AU667:1:2111:19572:20137/1,301,NA
M03424:106:000000000-AU667:1:2111:19858:12435/1,97,NA
M03424:106:000000000-AU667:1:2111:21013:11307/1,300,NA
M03424:106:000000000-AU667:1:2111:21283:3715/1,35,NA
M03424:106:000000000-AU667:1:2111:22222:11153/1,299,NA
M03424:106:000000000-AU667:1:2111:22462:17631/1,220,NA
M03424:106:000000000-AU667:1:2111:23063:13940/1,44,NA
M03424:106:000000000-AU667:1:2111:23756:4407/1,148,NA
M03424:106:000000000-AU667:1:2111:23830:15578/1,43,NA
M03424:106:000000000-AU667:1:2111:24837:10761/1,68,NA
M03424:106:000000000-AU667:1:2111:25761:11537/1,36,NA
M03424:106:000000000-AU667:1:2111:25842:17752/1,131,NA
M03424:106:000000000-AU667:1:2111:25961:21758/1,90,NA
M03424:106:000000000-AU667:1:2111:28246:19039/1,96,NA
M03424:106:000000000-AU667:1:2111:28431:9970/1,35,NA
M03424:106:000000000-AU667:1:2112:2364:14570/1,206,NA
M03424:106:000000000-AU667:1:2112:6002:12326/1,35,NA
M03424:106:000000000-AU667:1:2112:6329:9256/1,45,NA
M03424:106:000000000-AU667:1:2112:6330:7528/1,35,NA
M03424:106:000000000-AU667:1:2112:6565:16741/1,58,NA
M03424:106:000000000-AU667:1:2112:6949:17715/1,35,NA
M03424:106:000000000-AU667:1:2112:7033:21781/1,63,NA
M03424:106:000000000-AU667:1:2112:7294:23963/1,113,NA
M03424:106:000000000-AU667:1:2112:7790:13516/1,301,1805714
M03424:106:000000000-AU667:1:2112:7924:5147/1,173,NA
M03424:106:000000000-AU667:1:2112:8356:14204/1,300,NA
M03424:106:000000000-AU667:1:2112:8390:15678/1,95,NA
M03424:106:000000000-AU667:1:2112:8496:22492/1,301,1805714
M03424:106:000000000-AU667:1:2112:8772:13927/1,301,NA
M03424:106:000000000-AU667:1:2112:9170:20053/1,301,NA
M03424:106:000000000-AU667:1:2112:9280:4857/1,35,NA
M03424:106:000000000-AU667:1:2112:9584:5975/1,89,NA
M03424:106:000000000-AU667:1:2112:9594:6795/1,301,NA
M03424:106:000000000-AU667:1:2112:9707:14763/1,301,1805714
M03424:106:000000000-AU667:1:2112:10104:14199/1,45,NA
M03424:106:000000000-AU667:1:2112:10192:3704/1,69,NA
M03424:106:000000000-AU667:1:2112:10661:20919/1,35,NA
M03424:106:000000000-AU667:1:2112:11332:8826/1,78,NA
M03424:106:000000000-AU667:1:2112:12608:22781/1,42,NA
M03424:106:000000000-AU667:1:2112:13700:9951/1,55,NA
M03424:106:000000000-AU667:1:2112:13780:16453/1,300,1805714
M03424:106:000000000-AU667:1:2112:14023:2499/1,301,NA
M03424:106:000000000-AU667:1:2112:14715:21249/1,120,NA
M03424:106:000000000-AU667:1:2112:15185:14333/1,300,1805714
M03424:106:000000000-AU667:1:2112:15410:8951/1,137,NA
M03424:106:000000000-AU667:1:2112:16285:3878/1,35,NA
M03424:106:000000000-AU667:1:2112:16354:15846/1,129,NA
M03424:106:000000000-AU667:1:2112:16443:16226/1,69,NA
M03424:106:000000000-AU667:1:2112:16602:18381/1,301,NA
M03424:106:000000000-AU667:1:2112:16717:4518/1,38,NA
M03424:106:000000000-AU667:1:2112:17012:25068/1,152,NA
M03424:106:000000000-AU667:1:2112:17089:10559/1,61,NA
M03424:106:000000000-AU667:1:2112:17454:23239/1,301,NA
M03424:106:000000000-AU667:1:2112:18730:22242/1,59,NA
M03424:106:000000000-AU667:1:2112:19043:18237/1,44,NA
M03424:106:000000000-AU667:1:2112:19692:18255/1,86,NA
M03424:106:000000000-AU667:1:2112:20154:9155/1,44,NA
M03424:106:000000000-AU667:1:2112:20860:6186/1,45,NA
M03424:106:000000000-AU667:1:2112:20927:19684/1,301,NA
M03424:106:000000000-AU667:1:2112:21730:12443/1,35,NA
M03424:106:000000000-AU667:1:2112:21965:12728/1,48,NA
M03424:106:000000000-AU667:1:2112:22251:11528/1,40,NA
M03424:106:000000000-AU667:1:2112:22252:7615/1,83,NA
M03424:106:000000000-AU667:1:2112:22979:9414/1,46,NA
M03424:106:000000000-AU667:1:2112:23274:21978/1,35,NA
M03424:106:000000000-AU667:1:2112:23313:22812/1,78,NA
M03424:106:000000000-AU667:1:2112:24789:15853/1,114,NA
M03424:106:000000000-AU667:1:2112:25013:8858/1,40,NA
M03424:106:000000000-AU667:1:2112:25670:21979/1,57,NA
M03424:106:000000000-AU667:1:2112:26007:4425/1,79,NA
M03424:106:000000000-AU667:1:2112:26837:19666/1,300,NA
M03424:106:000000000-AU667:1:2112:26910:18411/1,40,NA
M03424:106:000000000-AU667:1:2112:27170:13476/1,163,NA
M03424:106:000000000-AU667:1:2112:27733:16000/1,62,NA
M03424:106:000000000-AU667:1:2112:27764:15629/1,82,NA
M03424:106:000000000-AU667:1:2112:27891:8199/1,41,NA
M03424:106:000000000-AU667:1:2112:28594:15418/1,185,NA
M03424:106:000000000-AU667:1:2112:28970:14229/1,155,10407
M03424:106:000000000-AU667:1:2113:3181:14374/1,301,1805714
M03424:106:000000000-AU667:1:2113:3261:15456/1,87,NA
M03424:106:000000000-AU667:1:2113:3745:12868/1,158,NA
M03424:106:000000000-AU667:1:2113:6048:13333/1,66,NA
M03424:106:000000000-AU667:1:2113:6269:6083/1,181,NA
M03424:106:000000000-AU667:1:2113:6974:12379/1,73,NA
M03424:106:000000000-AU667:1:2113:7256:22983/1,132,NA
M03424:106:000000000-AU667:1:2113:7391:13039/1,301,NA
M03424:106:000000000-AU667:1:2113:8071:16480/1,67,NA
M03424:106:000000000-AU667:1:2113:9785:12249/1,110,NA
M03424:106:000000000-AU667:1:2113:9862:10032/1,101,NA
M03424:106:000000000-AU667:1:2113:9939:11467/1,46,NA
M03424:106:000000000-AU667:1:2113:10039:18220/1,59,NA
M03424:106:000000000-AU667:1:2113:10165:10329/1,108,NA
M03424:106:000000000-AU667:1:2113:10539:8281/1,61,NA
M03424:106:000000000-AU667:1:2113:10758:14310/1,78,1805714
M03424:106:000000000-AU667:1:2113:11042:4541/1,300,1805714
M03424:106:000000000-AU667:1:2113:11357:13620/1,129,NA
M03424:106:000000000-AU667:1:2113:11678:7322/1,301,1805714
M03424:106:000000000-AU667:1:2113:13877:22677/1,45,NA
M03424:106:000000000-AU667:1:2113:14136:24872/1,149,NA
M03424:106:000000000-AU667:1:2113:14855:24696/1,116,NA
M03424:106:000000000-AU667:1:2113:15109:10993/1,181,NA
M03424:106:000000000-AU667:1:2113:15436:16991/1,301,NA
M03424:106:000000000-AU667:1:2113:15498:16153/1,300,NA
M03424:106:000000000-AU667:1:2113:16169:24384/1,45,NA
M03424:106:000000000-AU667:1:2113:16483:9707/1,35,NA
M03424:106:000000000-AU667:1:2113:16864:24561/1,125,NA
M03424:106:000000000-AU667:1:2113:17349:22765/1,301,NA
M03424:106:000000000-AU667:1:2113:17465:22602/1,44,NA
M03424:106:000000000-AU667:1:2113:17511:15232/1,63,NA
M03424:106:000000000-AU667:1:2113:18347:9144/1,202,NA
M03424:106:000000000-AU667:1:2113:18938:21673/1,46,NA
M03424:106:000000000-AU667:1:2113:20525:17565/1,224,NA
M03424:106:000000000-AU667:1:2113:21008:12535/1,103,NA
M03424:106:000000000-AU667:1:2113:21404:19306/1,166,NA
M03424:106:000000000-AU667:1:2113:21517:16711/1,206,NA
M03424:106:000000000-AU667:1:2113:21775:3604/1,300,1805714
M03424:106:000000000-AU667:1:2113:21842:4757/1,170,NA
M03424:106:000000000-AU667:1:2113:22362:24556/1,112,NA
M03424:106:000000000-AU667:1:2113:23059:10444/1,191,NA
M03424:106:000000000-AU667:1:2113:23064:5578/1,90,NA
M03424:106:000000000-AU667:1:2113:23224:22264/1,44,NA
M03424:106:000000000-AU667:1:2113:24099:12331/1,301,1805714
M03424:106:000000000-AU667:1:2113:24282:3529/1,109,NA
M03424:106:000000000-AU667:1:2113:24891:6597/1,68,NA
M03424:106:000000000-AU667:1:2113:24929:18001/1,301,NA
M03424:106:000000000-AU667:1:2113:24976:13308/1,40,NA
M03424:106:000000000-AU667:1:2113:25811:10479/1,47,NA
M03424:106:000000000-AU667:1:2113:26545:8430/1,45,NA
M03424:106:000000000-AU667:1:2113:26895:13515/1,36,NA
M03424:106:000000000-AU667:1:2113:27100:8489/1,301,NA
M03424:106:000000000-AU667:1:2113:28935:11006/1,46,NA
M03424:106:000000000-AU667:1:2114:3563:14776/1,301,NA
M03424:106:000000000-AU667:1:2114:4763:14381/1,71,NA
M03424:106:000000000-AU667:1:2114:6213:5820/1,71,NA
M03424:106:000000000-AU667:1:2114:6307:13844/1,46,NA
M03424:106:000000000-AU667:1:2114:6415:13256/1,77,NA
M03424:106:000000000-AU667:1:2114:6603:16701/1,301,1805714
M03424:106:000000000-AU667:1:2114:7536:16151/1,105,NA
M03424:106:000000000-AU667:1:2114:8438:3397/1,200,NA
M03424:106:000000000-AU667:1:2114:8558:17646/1,301,NA
M03424:106:000000000-AU667:1:2114:8690:8345/1,63,NA
M03424:106:000000000-AU667:1:2114:9126:9424/1,35,NA
M03424:106:000000000-AU667:1:2114:9178:12359/1,35,NA
M03424:106:000000000-AU667:1:2114:9267:12904/1,75,NA
M03424:106:000000000-AU667:1:2114:9440:19654/1,35,NA
M03424:106:000000000-AU667:1:2114:9875:9022/1,49,NA
